CustomerID,Recency,Frequency,Monetary,CustomerSegment
15436.0,11,329,1122.53,Loyal
15437.0,261,45,200.16,At Risk
15438.0,130,25,156.57999999999998,Regular
15440.0,54,62,383.68,Loyal
15442.0,248,2,594.0,At Risk
15443.0,1,382,3236.91,Loyal
15444.0,8,219,1418.26,Loyal
15445.0,263,5,113.5,At Risk
15447.0,330,9,155.17,At Risk
15448.0,312,28,494.64,At Risk
15449.0,25,60,974.52,Loyal
15450.0,29,30,429.84,Regular
15452.0,29,58,538.73,Loyal
15453.0,1,286,1388.37,Loyal
15454.0,361,25,179.1,At Risk
15456.0,282,60,447.22,At Risk
15457.0,261,58,237.07,At Risk
15458.0,24,7,161.64,Regular
15460.0,353,58,216.76,At Risk
15462.0,93,11,234.6,Regular
15463.0,28,7,126.14,Regular
15464.0,337,157,1048.85,At Risk
15465.0,19,97,7354.62,Loyal
15466.0,84,57,334.53,Loyal
15467.0,8,52,524.88,Loyal
15468.0,50,24,467.51,Regular
15469.0,49,24,538.55,Regular
15471.0,1,77,469.48,Loyal
15472.0,112,76,371.56,Loyal
15473.0,13,11,1771.2,Regular
15475.0,76,29,454.10999999999996,Regular
15478.0,39,46,1441.42,Regular
15480.0,115,45,905.5,Regular
15482.0,15,98,11054.96,Loyal
15483.0,160,88,233.81,Loyal
15484.0,0,188,3594.31,Loyal
15485.0,29,86,2575.0,Loyal
15488.0,92,2,91.32000000000001,Regular
15489.0,22,50,1134.28,Regular
15491.0,94,154,3100.09,Loyal
15492.0,27,35,659.4599999999999,Regular
15493.0,32,297,2001.8,Loyal
15494.0,20,125,1299.23,Loyal
15497.0,17,15,1262.2,Regular
15498.0,2,512,13316.4,Loyal
15500.0,7,68,1131.56,Loyal
15502.0,15,213,10384.93,Loyal
15503.0,362,70,147.09,At Risk
15504.0,80,13,52.83,Regular
15505.0,52,97,3610.96,Loyal
15506.0,22,164,979.26,Loyal
15507.0,171,46,492.36,Regular
15508.0,188,92,1000.27,Loyal
15510.0,330,1,250.0,At Risk
15511.0,11,160,909.23,Loyal
15512.0,155,7,121.0,Regular
15513.0,32,308,14758.220000000001,Loyal
15514.0,11,178,4139.46,Loyal
15516.0,44,15,62.43,Regular
15517.0,232,27,267.03,At Risk
15518.0,63,214,1942.45,Loyal
15520.0,1,18,343.5,Regular
15521.0,39,185,3000.2,Loyal
15522.0,32,57,398.84,Loyal
15523.0,83,10,412.01000000000005,Regular
15524.0,24,1,440.0,Regular
15525.0,1,178,825.92,Loyal
15526.0,32,4,148.44,Regular
15527.0,18,163,2429.78,Loyal
15528.0,253,26,229.33,At Risk
15529.0,22,672,3995.23,Loyal
15530.0,21,108,1502.35,Loyal
15531.0,7,228,2007.44,Loyal
15532.0,24,256,1580.93,Loyal
15533.0,18,83,807.57,Loyal
15535.0,172,75,536.4,Loyal
15537.0,162,24,110.92,Regular
15539.0,6,41,538.46,Regular
15540.0,10,15,213.3,Regular
15541.0,113,29,85.13000000000001,Regular
15543.0,287,28,127.86,At Risk
15544.0,8,259,3546.71,Loyal
15545.0,53,81,292.71999999999997,Loyal
15547.0,6,702,4954.84,Loyal
15549.0,76,115,1693.26,Loyal
15550.0,3,61,575.63,Loyal
15551.0,36,29,436.06,Regular
15552.0,216,17,90.12,At Risk
15553.0,59,56,437.23,Loyal
15554.0,277,14,217.2,At Risk
15555.0,11,899,4805.17,Loyal
15556.0,23,31,279.77,Regular
15557.0,28,20,473.65000000000003,Regular
15561.0,11,27,800.59,Regular
15562.0,351,1,134.55,At Risk
15563.0,21,113,1400.44,Loyal
15565.0,49,8,173.16,Regular
15567.0,18,7,186.01,Regular
15568.0,2,53,758.29,Loyal
15569.0,103,31,1375.71,Regular
15570.0,6,323,4165.52,Loyal
15571.0,11,57,650.4300000000001,Loyal
15572.0,4,215,2552.86,Loyal
15573.0,31,104,607.45,Loyal
15574.0,177,168,702.25,Loyal
15576.0,37,45,940.6700000000001,Regular
15577.0,150,39,258.88,Regular
15578.0,161,13,127.1,Regular
15579.0,68,51,348.6,Loyal
15581.0,120,150,3679.9700000000003,Loyal
15582.0,24,44,682.9100000000001,Regular
15584.0,23,123,725.11,Loyal
15585.0,176,31,455.3,Regular
15587.0,49,9,913.6800000000001,Regular
15589.0,255,29,478.53000000000003,At Risk
15592.0,46,24,388.58,Regular
15593.0,70,5,199.8,Regular
15594.0,15,103,1771.78,Loyal
15596.0,100,77,1406.59,Loyal
15597.0,34,22,324.57,Regular
15598.0,52,14,240.68,Regular
15599.0,26,52,761.74,Loyal
15601.0,10,410,6776.56,Loyal
15602.0,7,47,1297.8700000000001,Regular
15603.0,78,2,48.480000000000004,Regular
15604.0,51,17,216.39,Regular
15605.0,35,67,1198.23,Loyal
15606.0,60,77,2920.16,Loyal
15607.0,336,13,104.76,At Risk
15608.0,27,60,1093.68,Loyal
15609.0,183,16,298.48,Regular
15610.0,51,6,112.46000000000001,Regular
15611.0,9,43,1591.45,Regular
15612.0,35,6,195.15,Regular
15615.0,9,423,10399.74,Loyal
15618.0,32,45,776.851,Regular
15619.0,10,3,336.40000000000003,Regular
15620.0,56,100,1553.18,Loyal
15621.0,3,16,1293.03,Regular
15622.0,42,185,3709.56,Loyal
15623.0,140,19,301.03,Regular
15624.0,116,34,588.13,Regular
15625.0,103,64,1534.26,Loyal
15626.0,74,49,675.8,Regular
15628.0,4,155,2870.2400000000002,Loyal
15630.0,44,60,1186.35,Loyal
15632.0,15,167,3285.31,Loyal
15634.0,16,15,243.55,Regular
15636.0,89,25,724.76,Regular
15637.0,52,15,223.36,Regular
15639.0,133,25,425.32,Regular
15640.0,3,484,12515.66,Loyal
15641.0,104,119,1887.2,Loyal
15643.0,191,33,664.0,Regular
15644.0,165,238,813.0,Loyal
15645.0,18,52,612.01,Loyal
15646.0,157,35,447.64000000000004,Regular
15648.0,203,25,657.35,At Risk
15649.0,335,2,816.0,At Risk
15651.0,36,32,646.3,Regular
15652.0,90,21,337.74,Regular
15653.0,92,6,877.4399999999999,Regular
15654.0,8,21,922.53,Regular
15655.0,242,34,560.67,At Risk
15656.0,44,47,748.5,Regular
15657.0,22,1,30.0,Regular
15658.0,189,48,1024.1000000000001,Regular
15659.0,43,11,306.45,Regular
15660.0,24,90,1600.86,Loyal
15661.0,316,5,309.8,At Risk
15663.0,105,9,138.14,Regular
15664.0,50,17,386.43,Regular
15665.0,167,116,2242.01,Loyal
15667.0,39,13,301.32,Regular
15668.0,217,1,76.32000000000001,At Risk
15669.0,39,33,684.34,Regular
15670.0,296,12,173.05,At Risk
15671.0,18,78,2657.13,Loyal
15673.0,87,155,2881.02,Loyal
15674.0,72,114,2446.6,Loyal
15675.0,80,21,323.69,Regular
15676.0,18,202,3435.76,Loyal
15677.0,48,33,657.23,Regular
15678.0,52,12,352.7,Regular
15679.0,23,110,781.28,Loyal
15680.0,8,78,1333.68,Loyal
15681.0,24,53,1426.16,Loyal
15683.0,116,10,193.75,Regular
15687.0,8,166,2993.1,Loyal
15689.0,119,9,254.1,Regular
15690.0,3,19,239.76,Regular
15691.0,251,2,136.8,At Risk
15692.0,27,12,191.04,Regular
15694.0,0,78,6479.4,Loyal
15695.0,266,22,409.98,At Risk
15696.0,32,171,2736.46,Loyal
15699.0,17,18,309.65,Regular
15700.0,171,86,696.68,Loyal
15701.0,1,237,1542.14,Loyal
15703.0,264,5,211.5,At Risk
15704.0,139,117,2293.62,Loyal
15705.0,200,6,143.1,Regular
15706.0,63,55,1060.56,Loyal
15707.0,34,214,945.58,Loyal
15708.0,40,288,3364.2400000000002,Loyal
15709.0,283,6,133.25,At Risk
15712.0,8,53,1072.3600000000001,Loyal
15713.0,142,19,356.7,Regular
15714.0,11,35,330.88,Regular
15716.0,145,118,1118.81,Loyal
15717.0,233,7,150.3,At Risk
15719.0,32,937,5045.61,Loyal
15720.0,23,128,598.73,Loyal
15721.0,11,91,507.08,Loyal
15722.0,35,69,2222.56,Loyal
15723.0,364,41,203.1,At Risk
15724.0,200,11,218.25,Regular
15725.0,14,32,415.25,Regular
15727.0,16,302,5178.96,Loyal
15729.0,212,5,85.0,At Risk
15730.0,65,70,1120.88,Loyal
15732.0,211,14,294.12,At Risk
15733.0,282,10,162.3,At Risk
15734.0,114,26,1339.45,Regular
15737.0,14,72,1205.1200000000001,Loyal
15738.0,18,173,4812.42,Loyal
15739.0,65,8,449.12,Regular
15740.0,48,9,154.88,Regular
15743.0,15,88,784.46,Loyal
15744.0,77,3,34.8,Regular
15745.0,18,62,1094.59,Loyal
15746.0,133,28,196.88,Regular
15747.0,12,93,974.04,Loyal
15748.0,39,21,149.31,Regular
15749.0,234,10,44534.3,At Risk
15750.0,2,293,2465.48,Loyal
15752.0,39,411,2637.38,Loyal
15753.0,304,1,79.2,At Risk
15754.0,50,28,458.57,Regular
15755.0,9,141,2364.25,Loyal
15756.0,60,192,532.96,Loyal
15757.0,65,45,714.42,Regular
15758.0,24,9,205.25,Regular
15759.0,217,7,253.04,At Risk
15762.0,64,37,583.75,Regular
15763.0,31,61,1086.92,Loyal
15764.0,87,180,3279.97,Loyal
15766.0,63,11,315.06,Regular
15768.0,115,27,621.8299999999999,Regular
15769.0,6,130,56252.72,Loyal
15773.0,5,10,635.6800000000001,Regular
15774.0,68,25,270.8,Regular
15775.0,244,7,104.9,At Risk
15776.0,132,18,241.62,Regular
15777.0,240,21,1047.11,At Risk
15780.0,183,29,475.28000000000003,Regular
15781.0,24,20,345.46,Regular
15782.0,9,43,2614.7400000000002,Regular
15783.0,10,14,246.3,Regular
15785.0,32,83,2328.9700000000003,Loyal
15786.0,45,267,4932.2,Loyal
15787.0,25,206,948.05,Loyal
15789.0,357,25,351.3,At Risk
15790.0,9,35,220.85,Regular
15791.0,43,75,1612.69,Loyal
15793.0,14,12,965.61,Regular
15795.0,149,42,610.01,Regular
15796.0,0,133,2711.56,Loyal
15797.0,112,8,2207.4,Regular
15799.0,75,98,884.14,Loyal
15800.0,106,119,699.08,Loyal
15801.0,45,64,1063.95,Loyal
15802.0,142,1,451.42,Regular
15803.0,50,8,415.82000000000005,Regular
15804.0,0,263,4206.39,Loyal
15805.0,22,301,5528.4800000000005,Loyal
15806.0,45,31,784.58,Regular
15807.0,49,48,903.9,Regular
15808.0,305,208,3734.9700000000003,At Risk
15809.0,35,35,515.77,Regular
15810.0,78,89,1391.98,Loyal
15811.0,21,133,2218.62,Loyal
15812.0,106,41,1801.14,Regular
15813.0,207,40,1303.9099999999999,At Risk
15814.0,16,72,1945.33,Loyal
15815.0,63,49,2100.6,Regular
15819.0,48,123,1905.45,Loyal
15820.0,319,17,206.98,At Risk
15821.0,43,62,570.96,Loyal
15822.0,2,33,885.47,Regular
15823.0,371,1,15.0,At Risk
15825.0,171,20,532.94,Regular
15826.0,55,68,1654.31,Loyal
15827.0,72,115,1836.0900000000001,Loyal
15829.0,98,51,636.14,Loyal
15830.0,37,39,576.0,Regular
15831.0,57,68,801.76,Loyal
15832.0,253,54,836.79,At Risk
15834.0,69,273,2233.75,Loyal
15835.0,43,50,954.09,Regular
15836.0,49,10,137.37,Regular
15837.0,64,24,391.98,Regular
15838.0,10,167,33643.08,Loyal
15839.0,32,62,1048.49,Loyal
15840.0,58,27,355.56,Regular
15841.0,72,47,1224.06,Regular
15843.0,303,8,118.95000000000002,At Risk
15844.0,45,11,130.73999999999998,Regular
15845.0,17,138,3711.77,Loyal
15847.0,37,22,389.27,Regular
15850.0,18,97,238.85,Loyal
15852.0,186,22,160.71,Regular
15853.0,51,30,110.8,Regular
15854.0,3,140,2974.65,Loyal
15855.0,136,80,712.24,Loyal
15856.0,3,645,16387.57,Loyal
15857.0,18,14,297.0,Regular
15858.0,15,191,1438.85,Loyal
15860.0,40,142,977.21,Loyal
15861.0,11,546,3165.36,Loyal
15862.0,7,147,832.88,Loyal
15863.0,25,18,68.84,Regular
15864.0,21,20,1936.3200000000002,Regular
15865.0,40,40,895.13,Regular
15866.0,100,45,230.53,Regular
15867.0,4,461,3812.64,Loyal
15869.0,276,15,149.64,At Risk
15870.0,32,76,354.09000000000003,Loyal
15872.0,14,128,360.93,Loyal
15874.0,63,120,4405.88,Loyal
15877.0,1,129,493.28,Loyal
15880.0,368,105,343.28000000000003,At Risk
15881.0,311,29,501.39000000000004,At Risk
15882.0,198,23,516.36,Regular
15883.0,1,49,396.48,Regular
15885.0,92,18,379.35,Regular
15886.0,59,12,181.09,Regular
15888.0,80,12,168.31,Regular
15889.0,156,93,446.87,Loyal
15891.0,226,62,524.52,At Risk
15894.0,252,41,263.55,At Risk
15895.0,149,11,179.17,Regular
15897.0,193,24,222.05,Regular
15898.0,0,86,1388.88,Loyal
15899.0,368,4,56.25,At Risk
15900.0,23,51,351.11,Loyal
15901.0,16,116,363.88,Loyal
15903.0,9,74,5126.76,Loyal
15904.0,7,30,164.68,Regular
15906.0,19,150,1567.69,Loyal
15907.0,3,249,967.45,Loyal
15909.0,173,7,191.94,Regular
15910.0,0,267,1232.18,Loyal
15912.0,177,19,264.62,Regular
15916.0,15,155,1528.09,Loyal
15917.0,247,12,123.1,At Risk
15918.0,190,40,334.23,Regular
15919.0,19,143,639.89,Loyal
15920.0,153,60,167.5,Loyal
15921.0,172,25,336.03000000000003,Regular
15922.0,372,11,369.5,At Risk
15923.0,372,21,127.08,At Risk
15925.0,193,12,207.15,Regular
15930.0,66,21,426.63,Regular
15932.0,3,115,2495.87,Loyal
15933.0,20,74,1107.46,Loyal
15935.0,238,12,416.86,At Risk
15937.0,63,7,145.35,Regular
15938.0,111,18,404.58,Regular
15939.0,89,76,6115.01,Loyal
15940.0,310,1,35.8,At Risk
15942.0,133,14,337.44,Regular
15944.0,276,6,325.1,At Risk
15945.0,364,2,181.0,At Risk
15947.0,82,29,1708.24,Regular
15948.0,7,60,955.24,Loyal
15949.0,16,19,364.72,Regular
15950.0,31,98,1765.51,Loyal
15951.0,8,41,708.22,Regular
15952.0,33,91,806.57,Loyal
15953.0,14,98,1659.3799999999999,Loyal
15955.0,23,183,4416.26,Loyal
15957.0,31,42,428.89,Regular
15958.0,73,7,104.35,Regular
15963.0,19,28,470.76,Regular
15965.0,16,122,845.64,Loyal
15967.0,22,84,418.83,Loyal
15969.0,2,20,666.1,Regular
15970.0,303,11,314.1,At Risk
15971.0,17,35,4199.85,Regular
15973.0,366,4,307.82000000000005,At Risk
15974.0,38,176,3442.15,Loyal
15975.0,83,24,371.01,Regular
15976.0,164,98,430.94,Loyal
15977.0,16,65,1054.73,Loyal
15978.0,76,49,1098.78,Regular
15980.0,88,43,2398.86,Regular
15981.0,24,97,3408.48,Loyal
15983.0,21,113,1475.02,Loyal
15984.0,2,270,2837.67,Loyal
15985.0,122,37,1142.42,Regular
15986.0,29,14,168.12,Regular
15987.0,11,140,1451.28,Loyal
15988.0,18,27,158.03,Regular
15990.0,43,52,792.11,Loyal
15992.0,3,3,41.989999999999995,Regular
15993.0,8,552,2797.57,Loyal
15994.0,54,35,427.07,Regular
15996.0,87,130,1060.68,Loyal
15998.0,36,506,3089.97,Loyal
16000.0,2,9,12393.7,VIP
16003.0,29,103,2735.37,Loyal
16005.0,11,218,615.39,Loyal
16006.0,210,8,101.4,At Risk
16007.0,47,385,1701.94,Loyal
16008.0,23,33,478.78,Regular
16009.0,21,90,992.71,Loyal
16010.0,245,86,407.5,At Risk
16011.0,7,212,3362.71,Loyal
16012.0,34,94,1415.29,Loyal
16013.0,3,139,37130.6,Loyal
16014.0,37,145,662.38,Loyal
16015.0,3,182,705.39,Loyal
16016.0,2,235,1508.76,Loyal
16017.0,46,32,211.88,Regular
16018.0,38,28,408.90000000000003,Regular
16019.0,46,160,3786.2400000000002,Loyal
16020.0,16,46,851.01,Regular
16022.0,259,76,628.28,At Risk
16023.0,45,101,719.81,Loyal
16024.0,11,64,251.24,Loyal
16025.0,29,28,439.65999999999997,Regular
16026.0,42,32,236.09,Regular
16027.0,91,16,934.62,Regular
16029.0,38,242,81024.84,Loyal
16030.0,309,29,331.24,At Risk
16031.0,91,100,548.94,Loyal
16033.0,5,1137,8816.4,Loyal
16034.0,195,22,437.7,Regular
16036.0,86,55,758.92,Loyal
16037.0,269,39,855.02,At Risk
16038.0,7,26,471.78000000000003,Regular
16040.0,64,65,1313.55,Loyal
16041.0,30,6,3166.4,Regular
16042.0,21,71,1197.27,Loyal
16043.0,37,39,773.99,Regular
16045.0,119,83,1340.7,Loyal
16048.0,372,8,256.44,At Risk
16049.0,39,312,1111.79,Loyal
16050.0,173,10,137.9,Regular
16052.0,53,34,362.06,Regular
16053.0,32,84,1511.95,Loyal
16054.0,144,70,783.9,Loyal
16055.0,220,8,134.8,At Risk
16056.0,44,68,664.85,Loyal
16057.0,15,121,2263.12,Loyal
16059.0,65,180,1459.8600000000001,Loyal
16062.0,9,64,1153.62,Loyal
16063.0,259,23,335.32,At Risk
16065.0,364,74,372.09,At Risk
16066.0,16,102,1521.87,Loyal
16070.0,21,33,852.15,Regular
16071.0,44,21,326.24,Regular
16072.0,287,23,584.3199999999999,At Risk
16073.0,296,1,122.39999999999999,At Risk
16076.0,2,129,2234.73,Loyal
16078.0,283,1,79.2,At Risk
16079.0,16,21,1352.0,Regular
16080.0,81,10,217.16,Regular
16081.0,55,227,2806.9,Loyal
16083.0,100,31,1317.62,Regular
16084.0,298,38,436.18,At Risk
16085.0,22,167,981.51,Loyal
16086.0,58,39,1121.39,Regular
16091.0,154,18,315.06,Regular
16092.0,114,51,817.86,Loyal
16093.0,106,1,17.0,Regular
16094.0,11,63,1078.23,Loyal
16096.0,263,12,320.62,At Risk
16097.0,239,10,185.04999999999998,At Risk
16098.0,87,67,2005.63,Loyal
16099.0,49,39,731.9,Regular
16101.0,70,76,1290.7,Loyal
16102.0,41,57,1842.14,Loyal
16103.0,6,48,1429.64,Regular
16104.0,61,29,302.36,Regular
16105.0,248,13,336.96,At Risk
16106.0,65,6,108.38,Regular
16107.0,17,31,3204.1600000000003,Regular
16108.0,84,48,842.5,Regular
16109.0,218,18,611.88,At Risk
16110.0,44,354,1337.48,Loyal
16112.0,142,16,195.73999999999998,Regular
16113.0,182,30,161.38,Regular
16114.0,170,8,135.75000000000003,Regular
16115.0,9,284,1667.97,Loyal
16116.0,211,34,612.78,At Risk
16117.0,189,30,232.21,Regular
16119.0,7,16,423.36,Regular
16120.0,58,30,1309.14,Regular
16121.0,56,212,867.11,Loyal
16122.0,72,38,684.4200000000001,Regular
16123.0,51,16,307.78,Regular
16124.0,316,11,249.0,At Risk
16125.0,366,13,289.35,At Risk
16126.0,28,117,6287.77,Loyal
16127.0,38,40,656.25,Regular
16128.0,17,89,1880.22,Loyal
16131.0,51,78,3506.54,Loyal
16133.0,3,339,14589.04,Loyal
16134.0,21,35,618.09,Regular
16135.0,262,21,517.55,At Risk
16136.0,59,37,709.38,Regular
16139.0,18,31,635.41,Regular
16140.0,65,35,725.18,Regular
16141.0,87,30,620.4,Regular
16142.0,249,37,535.34,At Risk
16143.0,2,117,2424.94,Loyal
16144.0,246,1,175.2,At Risk
16145.0,8,224,3799.4900000000002,Loyal
16146.0,156,29,734.13,Regular
16147.0,133,22,375.0,Regular
16148.0,295,1,76.32000000000001,At Risk
16149.0,4,18,280.52,Regular
16150.0,42,117,2053.02,Loyal
16152.0,268,29,1829.04,At Risk
16153.0,49,89,1824.23,Loyal
16156.0,8,130,3122.04,Loyal
16157.0,15,18,656.69,Regular
16159.0,281,14,348.2,At Risk
16160.0,64,20,1025.44,Regular
16161.0,1,474,5575.56,Loyal
16162.0,251,2,37.4,At Risk
16163.0,231,6,856.6,At Risk
16164.0,16,34,822.48,Regular
16168.0,10,98,3787.6,Loyal
16169.0,7,85,1822.97,Loyal
16170.0,50,125,1885.05,Loyal
16171.0,58,3,73.2,Regular
16172.0,94,69,1140.21,Loyal
16173.0,15,84,1418.32,Loyal
16174.0,125,23,1009.5500000000001,Regular
16175.0,93,58,1037.59,Loyal
16177.0,49,15,331.95,Regular
16178.0,137,8,197.9,Regular
16179.0,60,11,215.83,Regular
16180.0,99,162,10254.18,Loyal
16181.0,72,11,305.54,Regular
16182.0,71,28,6617.65,VIP
16183.0,66,15,338.71000000000004,Regular
16184.0,63,45,1158.79,Regular
16185.0,16,31,529.41,Regular
16186.0,22,218,4006.94,Loyal
16187.0,31,295,6911.4400000000005,Loyal
16188.0,44,67,981.86,Loyal
16189.0,15,11,215.48,Regular
16190.0,39,6,215.08,Regular
16191.0,2,134,5180.52,Loyal
16193.0,236,19,314.45,At Risk
16198.0,74,15,400.68100000000004,Regular
16200.0,3,179,1080.6200000000001,Loyal
16201.0,2,111,1863.47,Loyal
16202.0,360,18,365.27,At Risk
16203.0,58,35,592.9,Regular
16204.0,22,57,405.71,Loyal
16205.0,30,98,761.38,Loyal
16206.0,54,63,537.0600000000001,Loyal
16207.0,24,19,394.38,Regular
16208.0,44,66,664.26,Loyal
16209.0,88,46,2262.62,Regular
16210.0,1,123,21086.3,Loyal
16211.0,88,23,547.02,Regular
16212.0,18,41,690.34,Regular
16213.0,78,6,159.0,Regular
16214.0,170,44,1062.75,Regular
16215.0,80,14,242.35,Regular
16216.0,266,37,914.9300000000001,At Risk
16217.0,234,15,304.25,At Risk
16218.0,29,84,3084.68,Loyal
16221.0,36,97,864.86,Loyal
16222.0,317,137,846.72,At Risk
16224.0,56,96,1295.3,Loyal
16225.0,44,134,1096.32,Loyal
16226.0,202,8,255.12,At Risk
16227.0,224,6,314.22,At Risk
16229.0,86,47,1010.6,Regular
16230.0,189,35,542.03,Regular
16232.0,43,37,990.88,Regular
16233.0,70,22,536.6800000000001,Regular
16235.0,40,46,867.31,Regular
16236.0,77,20,432.2,Regular
16239.0,56,19,414.2,Regular
16240.0,23,135,3718.8,Loyal
16241.0,9,662,2607.87,Loyal
16242.0,7,294,3603.21,Loyal
16243.0,33,51,409.1,Loyal
16244.0,211,91,1522.75,At Risk
16245.0,23,90,1413.66,Loyal
16247.0,169,16,114.56,Regular
16248.0,61,7,152.94,Regular
16249.0,52,69,1800.07,Loyal
16250.0,260,24,389.44,At Risk
16253.0,66,123,3683.86,Loyal
16255.0,16,270,2619.91,Loyal
16256.0,266,13,752.4300000000001,At Risk
16257.0,176,2,46.95,Regular
16258.0,44,135,5203.51,Loyal
16260.0,50,18,1035.45,Regular
16261.0,16,124,746.83,Loyal
16265.0,8,258,5447.0,Loyal
16266.0,73,61,861.89,Loyal
16268.0,70,45,667.65,Regular
16270.0,352,54,1141.24,At Risk
16271.0,2,133,1429.24,Loyal
16272.0,116,25,411.7,Regular
16274.0,372,67,357.95,At Risk
16275.0,196,33,559.87,Regular
16276.0,176,6,810.6000000000001,Regular
16278.0,99,23,566.38,Regular
16279.0,20,107,1509.58,Loyal
16281.0,71,17,2062.06,Regular
16282.0,339,11,168.3,At Risk
16283.0,5,166,1570.81,Loyal
16284.0,30,109,823.97,Loyal
16287.0,169,8,142.5,Regular
16292.0,121,17,302.25,Regular
16293.0,21,118,2248.9900000000002,Loyal
16295.0,9,79,1328.55,Loyal
16297.0,268,20,301.9,At Risk
16298.0,22,27,598.2,Regular
16302.0,126,11,233.22,Regular
16303.0,25,162,5360.63,Loyal
16305.0,138,22,361.21999999999997,Regular
16306.0,213,41,632.27,At Risk
16308.0,37,4,2560.0,Regular
16309.0,105,42,706.57,Regular
16311.0,17,37,616.26,Regular
16313.0,2,16,274.15000000000003,Regular
16315.0,330,14,226.37,At Risk
16316.0,63,151,2938.91,Loyal
16317.0,119,69,1341.65,Loyal
16318.0,34,19,328.15,Regular
16319.0,217,3,404.40000000000003,At Risk
16320.0,171,56,1038.46,Loyal
16321.0,71,12,373.65000000000003,Regular
16322.0,0,37,326.75,Regular
16323.0,195,1,207.50000000000003,Regular
16324.0,127,118,428.68,Loyal
16325.0,46,18,594.24,Regular
16326.0,5,319,3110.96,Loyal
16327.0,13,319,3844.22,Loyal
16330.0,17,39,251.91,Regular
16332.0,27,153,1593.2,Loyal
16333.0,7,45,26626.8,VIP
16337.0,36,10,151.05,Regular
16338.0,156,11,214.79999999999998,Regular
16339.0,283,20,109.95,At Risk
16340.0,106,153,549.07,Loyal
16341.0,24,77,1971.87,Loyal
16342.0,74,15,322.41,Regular
16343.0,15,47,370.47999999999996,Regular
16344.0,157,2,101.10000000000001,Regular
16345.0,43,38,575.41,Regular
16347.0,10,92,887.65,Loyal
16348.0,31,235,1469.45,Loyal
16349.0,290,9,53.5,At Risk
16350.0,20,57,1116.47,Loyal
16351.0,332,8,153.9,At Risk
16352.0,17,28,494.44,Regular
16353.0,3,94,6675.71,Loyal
16354.0,62,39,395.8,Regular
16356.0,197,31,211.77,Regular
16357.0,32,34,658.88,Regular
16358.0,0,109,2027.5,Loyal
16359.0,6,66,1750.92,Loyal
16360.0,4,662,3512.53,Loyal
16361.0,9,106,896.66,Loyal
16362.0,31,81,734.77,Loyal
16363.0,52,5,109.36000000000001,Regular
16364.0,11,53,707.04,Loyal
16365.0,17,51,1540.42,Loyal
16366.0,18,18,327.3,Regular
16367.0,36,130,804.49,Loyal
16368.0,1,76,497.43,Loyal
16369.0,17,118,1553.66,Loyal
16370.0,81,228,1320.56,Loyal
16372.0,32,97,367.93,Loyal
16374.0,65,111,473.03000000000003,Loyal
16376.0,8,125,987.01,Loyal
16377.0,266,5,676.2,At Risk
16378.0,246,23,362.95,At Risk
16379.0,3,108,2157.4,Loyal
16380.0,60,32,1780.59,Regular
16383.0,74,102,668.36,Loyal
16384.0,89,33,584.5,Regular
16385.0,59,59,555.89,Loyal
16386.0,28,88,317.2,Loyal
16387.0,322,4,94.36,At Risk
16389.0,52,34,1382.07,Regular
16392.0,269,45,221.19,At Risk
16393.0,1,330,3046.21,Loyal
16394.0,56,83,1555.34,Loyal
16395.0,60,210,1486.9,Loyal
16398.0,153,82,1705.8,Loyal
16399.0,18,73,408.57,Loyal
16400.0,94,29,303.93,Regular
16401.0,0,186,4098.32,Loyal
16402.0,264,60,299.6,At Risk
16403.0,311,10,177.5,At Risk
16404.0,69,23,443.05,Regular
16405.0,301,5,167.25,At Risk
16406.0,18,63,163.07,Loyal
16407.0,12,172,2126.93,Loyal
16409.0,35,232,2028.88,Loyal
16411.0,18,45,214.65,Regular
16412.0,53,35,151.83,Regular
16413.0,56,31,262.2,Regular
16414.0,21,7,126.25,Regular
16415.0,43,54,210.35,Loyal
16416.0,26,71,1051.4,Loyal
16418.0,44,102,675.27,Loyal
16419.0,112,51,972.23,Loyal
16422.0,16,369,34684.4,Loyal
16423.0,24,18,346.12,Regular
16424.0,190,5,133.56,Regular
16425.0,301,21,302.7,At Risk
16426.0,1,372,1908.25,Loyal
16427.0,262,9,241.06,At Risk
16429.0,105,2,284.55,Regular
16430.0,56,6,300.85,Regular
16431.0,212,83,642.81,At Risk
16432.0,63,8,287.4,Regular
16433.0,27,17,184.26,Regular
16434.0,28,109,1522.25,Loyal
16438.0,5,132,798.35,Loyal
16440.0,7,282,3640.67,Loyal
16441.0,66,24,381.2,Regular
16442.0,1,174,616.79,Loyal
16444.0,45,84,654.67,Loyal
16445.0,33,63,230.51,Loyal
16446.0,0,3,168472.5,VIP
16447.0,135,36,259.01,Regular
16448.0,197,20,188.89000000000001,Regular
16449.0,197,40,707.69,Regular
16450.0,149,11,311.92,Regular
16451.0,87,14,266.97,Regular
16454.0,44,2,6.9,Regular
16455.0,63,99,1841.18,Loyal
16456.0,98,111,2158.37,Loyal
16457.0,217,9,208.36,At Risk
16458.0,2,202,3482.7400000000002,Loyal
16460.0,27,135,814.72,Loyal
16461.0,177,33,151.42,Regular
16462.0,73,3,136.0,Regular
16463.0,20,82,1422.4,Loyal
16464.0,19,236,1314.68,Loyal
16466.0,33,148,1603.46,Loyal
16468.0,73,2,74.9,Regular
16469.0,23,182,650.43,Loyal
